config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,context_precision,context_recall
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What is the cumulative total return of an initial $100 investment in The Goldman Sachs Group, Inc. common stock over the five-year period from December 26, 2008, to December 31, 2013, with dividends r",148.36,"The context does not provide the specific cumulative total return value for The Goldman Sachs Group, Inc. common stock over the five-year period from December 26, 2008, to December 31, 2013. It only describes the assumptions of the performance graph (e.g., $100 initial investment, dividend reinvestment) and notes that the graph compares returns to the S&P 500 index and S&P 500 Financials index. The actual numerical result is not included in the provided text.",6.984954800000196,6.984954800000196,423,60.55873117460805,1.0,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,What was the percentage reduction in second generation tenant improvements for Duke Realty Corporation in 2012 compared to 2011?,-0.4679805906667465,"The percentage reduction in second generation tenant improvements for Duke Realty Corporation in 2012 compared to 2011 is calculated as follows:  

**2011 Value**: $50,079  
**2012 Value**: $26,643  
**Reduction**: $50,079 - $26,643 = $23,436  

**Percentage Reduction**:  
($23,436 / $50,079) × 100 ≈ **46.8%**  

Answer: **46.8%**",8.140546966998954,8.140546966998954,505,62.035143590132776,0.0,1.0000000000000002,0.9999999999,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"Did Abiomed's cumulative total stockholder return surpass that of the NASDAQ Composite Index over the five-year period ending March 31, 2012?",1,"The provided context does not include specific numerical data or results from the performance graph comparing Abiomed's cumulative total stockholder return to the NASDAQ Composite Index over the five-year period ending March 31, 2012. While the context describes the structure of the graph and assumptions (e.g., $100 invested on March 31, 2007, with dividend reinvestment), it does not state whether Abiomed's return surpassed the index. Therefore, **there is insufficient information in the context",6.680135321999842,6.680135321999842,406,60.77721190211685,1.0,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What percentage of the $22,258 million in total debt scheduled to mature as of December 31, 2001, is due in 2002 for AES Corporation?",0.12004672477311529,"The percentage of the $22,258 million total debt scheduled to mature as of December 31, 2001, due in 2002 is calculated as follows:  
($2,672 million ÷ $22,258 million) × 100 ≈ **11.99%** (approximately **12%**).",7.623429328999919,7.623429328999919,468,61.38969482142424,0.6,0.9935139344291043,0.19999999998,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the percentage change in net sales for Ball Corporation's discontinued operations, specifically the plastics packaging business, between 2009 and 2010, as reflected in the operating results t",-0.49834619625137816,"The context does not provide the 2010 net sales figure for Ball Corporation's plastics packaging business specifically. While 2009 sales were $635 million, the operating results tables summarize discontinued operations net of tax (e.g., $-2.2 million for 2010) but do not include net sales data for 2010. Therefore, the percentage change cannot be calculated from the provided information.",15.916201517000445,15.916201517000445,1009,63.39452280258357,0.8333333333333334,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,What amount of interest expense was avoided per year by switching the 4.50% convertible senior notes due 2023 with the 4.25% convertible senior notes due 2023?,100000000.0,The interest expense avoided per year by switching from 4.50% to 4.25% convertible senior notes is **$1.0 million**. This is calculated as $400.0 million principal × (4.50% - 4.25%) = $1.0 million annual savings.,6.397436768998887,6.397436768998887,382,59.71141471082924,0.0,0.9374902928970505,0.9999999999,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,What percentage of the total potential impact on revenues from a 10% move in average exchange rates for major currencies would the Euro account for in 2017?,0.2692307692307692,"The Euro's impact in 2017 was $35 million out of a total potential impact of $130 million.  
Percentage = (35 / 130) × 100 ≈ **26.9%**.

**Answer:**  
\boxed{26.9\%}",9.158368388998497,9.158368388998497,565,61.692211538324564,1.0,0.7788406974851269,0.3333333333,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,By how much did Entergy Gulf States Louisiana's receivables from the money pool as of December 31 differ between 2009 and 2010?,12872.0,"The difference between Entergy Gulf States Louisiana's receivables from the money pool as of December 31, 2009, and 2010, is calculated as follows:  
**2009 Receivables**: $39,904,000  
**2010 Receivables**: $33,329,000  
**Difference**: $39,904,000 - $33,329,000 = **$6,575,000**  

Answer: $6,575,000",8.150549693000357,8.150549693000357,516,63.30861345991641,0.0,0.9239977704671761,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the total percentage growth of Loews Corporation's common stock value from its initial $100 investment value on December 31, 2004, to its value on December 31, 2009, considering all dividends",1.6062,"The total percentage growth of Loews Corporation's common stock value from December 31, 2004, to December 31, 2009, with dividends reinvested, was **60.62%**. This is calculated by comparing the initial $100 investment value in 2004 to the cumulative total return of **160.62** in 2009 (as shown in the provided table).",8.41193307299909,8.41193307299909,509,60.50927837666773,1.0,0.9745798806233871,0.19999999998,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"In the 2007 report of Motorola Solutions, what were the net sales to the top five customers of the segment in 2006, which included notable companies such as Sprint Nextel, Comcast Corporation, Verizon",2430.0,"The net sales to the segment's top five customers in 2006, including Sprint Nextel, Comcast Corporation, Verizon, KDDI, and China Mobile, were **$2.43 billion** (45% of the segment’s total 2006 net sales of $5.4 billion).",7.127502966000975,7.127502966000975,434,60.89089012943676,1.0,0.9131638412430741,0.0,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the average segment net sales for Motorola Solutions from 2005 to 2007, in millions of dollars, as reported in the 2007 financial report?",6055.666666666667,,28.29100829900017,28.29100829900017,1809,63.942577828303556,,0.0,0.19999999998,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the percentage change in commercial mortgage loans held for sale designated at fair value from 2008 to 2009, as reported by PNC Financial Services in their 2013 Form 10-K?",-0.08422301304863583,"The provided context does not include specific data on the balance of commercial mortgage loans held for sale designated at fair value for 2008 or 2009. It only mentions that PNC stopped originating these loans in 2008 and provides balances for 2011 ($843 million) and 2012 ($772 million). Therefore, the percentage change from 2008 to 2009 cannot be determined from the given information.",6.692297278999831,6.692297278999831,416,62.161016263487255,1.0,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,What was the average total assets for Goldman Sachs in millions for the years 2012 and 2013?,925031.0,"The average total assets for Goldman Sachs in millions for 2012 and 2013 were calculated as follows:  
($938,555 + $911,507) / 2 = **$925,031 million**.",8.643371193998973,8.643371193998973,528,61.08727580351823,0.2,0.9925561570956344,0.99999999995,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What percentage of American Water Works' gross liabilities, as reported in the consolidated balance sheets for the year 2012, are specifically categorized as other long-term liabilities?",0.41084461830015523,,44.17815580700153,44.17815580700153,2789,63.130747516581216,,0.0,0.99999999995,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What is the percentage change in the total impairment charges and net losses on long-lived assets for American Tower from 2003 to 2004, as reflected in the company's 2005 consolidated financial statem",-0.07329842931937183,"The percentage change in total impairment charges and net losses on long-lived assets from 2003 to 2004 is calculated as follows:  
- **2003 value**: $28.3 million  
- **2004 value**: $22.3 million  
- **Percentage change**:  
  $$
  \frac{22.3 - 28.3}{28.3} \times 100 = \frac{-6.0}{28.3} \times 100 \approx -21.2\%
  $$  

**Answer**: -21.2%",42.71582031900107,42.71582031900107,2716,63.582999921737546,0.5,0.9582155790961774,0.8055555555287036,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What percentage of the total future minimum lease payments due in 2019, as of December 31, 2016, for LKQ Corporation's operating leases, including those for corporate office space, warehouse and distr",0.11519727434040693,"The percentage of the total future minimum lease payments due in 2019 is calculated by dividing the 2019 payment by the total future minimum lease payments.  

**2019 Payment**: $136,462 (in thousands)  
**Total Future Payments**: $1,184,594 (in thousands)  

**Calculation**:  
$$
\frac{136,462}{1,184,594} \times 100 \approx 11.52\%
$$

**Answer**: 11.52%",14.987875847000396,14.987875847000396,953,63.58472739756041,0.4,0.909723608181975,0.3333333333,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"As of December 31, 2006, what percentage of the total route miles operated by Union Pacific Corporation was accounted for by the main line?",0.5294596480347313,"The percentage of total route miles accounted for by the main line as of December 31, 2006, is calculated as follows:  
(27,318 main line miles ÷ 51,596 total route miles) × 100 ≈ **52.9%**.  

Answer: **52.9%**",8.246805143000529,8.246805143000529,518,62.812203152350726,1.0,0.9627863028573178,0.49999999995,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"In the context of Aon's Employee Share Purchase Plan for U.S. employees, what was the average share price at which the company's ordinary shares were purchased in 2015, considering the plan's provisio",21.863976911640382,"The average share price at which the company's ordinary shares were purchased under the U.S. Employee Share Purchase Plan in 2015 was **85% of the lower of the fair market value on the first or last day of each 6-month period**. The context does not provide specific fair market value figures for these periods, so the exact numerical average cannot be calculated from the given data.",58.61854967399995,58.61854967399995,3668,62.57404900665648,1.0,0.8786877760109947,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the percentage change in total rental expense under operating leases for Sysco from July 1, 2006 to July 2, 2007, given that the total rental expense under operating leases was $100,690,000 i",0.086074857081221,"The percentage change in total rental expense under operating leases for Sysco from July 1, 2006, to July 2, 2007, was **9%**. This is derived from the provided information that the 2007 expense can be calculated based on a 9% increase from the 2006 figure of $100,690,000.",11.289716971999951,11.289716971999951,714,63.24339235171423,0.3333333333333333,0.9301923247941793,0.49999999995,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What is the difference in the excess of current cost over LIFO cost between the fiscal years ending February 3, 2006, and January 28, 2005, for Dollar General?",12.1,"The provided context does not include data related to the excess of current cost over LIFO cost for Dollar General. The tables referenced pertain to long-term debt maturities and other financial figures but do not address inventory costing methods like LIFO. Therefore, the difference between the specified fiscal years cannot be determined from the given information.",9.352104253001016,9.352104253001016,586,62.65969498917393,1.0,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What percentage of Citigroup's total principal transactions revenue in 2018 was attributed to interest rate risks, as outlined in the company's 2018 financial report?",0.5722798499227544,"The percentage of Citigroup's total principal transactions revenue in 2018 attributed to interest rate risks is calculated as follows:  
($5,186 million ÷ $9,062 million) × 100 ≈ **57.2%**.  

**Answer:** 57.2%.",8.084123167000143,8.084123167000143,490,60.61263415681347,1.0,0.9724849651833267,0.49999999995,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What percentage of the present value of lease obligations for Arista Networks, as of December 31, 2015, is classified as the current portion?",0.03140130682085272,"The provided context does not mention Arista Networks or specify the present value of lease obligations or their classification into current and non-current portions. Therefore, the information required to answer the question is not available in the given context.",6.643954303999635,6.643954303999635,404,60.80716114449998,0.75,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"As of December 31, 2018, what percentage of Republic Services' restricted cash and marketable securities was dedicated to supporting insurance programs for workers' compensation, commercial general li",0.727104532839963,"Answer: 72.7%  

($78.6 million ÷ $108.1 million × 100 = 72.7%)",7.728633738001008,7.728633738001008,474,61.330374302690004,0.0,0.6357494765047534,0.9999999999,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the ratio of the pre-tax gain on the securities transferred from held-to-maturity securities to available-for-sale securities to their carrying value during the year ended December 31, 2018, ",1.4893617021276595,"The ratio of the pre-tax gain on the transferred securities to their carrying value is calculated by dividing the $7 million pre-tax gain by the $4.7 billion carrying value. 

**Answer:**  
$ \frac{7 \text{ million}}{4.7 \text{ billion}} = 0.00149 $ (or **0.149%**).",12.339335874001335,12.339335874001335,772,62.564145095246516,0.2,0.9022067236901666,0.9999999999,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the average residential mortgage loan balance for the years 2007 and 2006 at PNC Financial Services, as reported in the 'Note 5: Loans, Commitments to Extend Credit and Concentrations of Cred",7947.0,"The average residential mortgage loan balance for 2007 and 2006 was calculated as follows:  
- **2007**: $9,557 million  
- **2006**: $6,337 million  
**Average** = ($9,557 + $6,337) / 2 = **$7,947 million** ($7.947 billion).",19.08610105599837,19.08610105599837,1208,63.292130564317134,1.0,0.9464665731351903,0.249999999975,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What percentage of Packaging Corporation of America's total purchase commitments for energy, as outlined in the notes to consolidated financial statements for the year 2005, is allocated to the year 2",0.3616118769883351,"The percentage of Packaging Corporation of America's total purchase commitments for energy in 2005 allocated to 2007 is calculated as follows:  

- **2007 Commitment**: $1,364 (thousands)  
- **Total Commitments**: $2,408 (2006) + $1,364 (2007) = $3,772 (thousands)  

**Percentage** = (1,364 / 3,772) × 100 ≈ **36.16%**  

Answer: **36.16%**",9.747590181001215,9.747590181001215,617,63.297695999015154,0.5,0.9599221174666352,0.9999999999,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the change in the total net derivative receivables reported on the consolidated balance sheets of JPMorgan Chase from 2014 to 2015, considering the fair value of derivative contracts and the ",-19.299999999999997,"The total net derivative receivables reported on JPMorgan Chase's consolidated balance sheets decreased from $79.0 billion at December 31, 2014, to $59.7 billion at December 31, 2015, resulting in a **$19.3 billion decrease**. This reduction reflects the fair value of derivative contracts after accounting for legally enforceable master netting agreements and cash collateral held by the firm. The decline was primarily driven by market movements, maturities, and settlements in client-driven market",7.2199963179991755,7.2199963179991755,437,60.52634665624076,1.0,0.8922082657897139,0.9999999999,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,What percentage of System Energy's receivables from the money pool in 2004 was utilized by money pool activity in terms of operating cash flows?,0.6900246785296792,"The context does not provide the specific amount of System Energy's receivables from the money pool for 2004, only stating that money pool activity used $42.5 million of operating cash flows in 2004. Without the total receivables figure for 2004, the percentage cannot be calculated. **Insufficient data provided.**",7.423499680999157,7.423499680999157,456,61.42655345795411,0.5,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the combined total of unpaid principal balance of unresolved home equity indemnification and repurchase claims from private investors at PNC Financial Services for the years 2011 and 2012, in",184.0,The combined total of unpaid principal balance of unresolved home equity indemnification and repurchase claims from private investors at PNC Financial Services for 2011 and 2012 was **$184 million** ($110 million for 2011 + $74 million for 2012).,7.620774361999793,7.620774361999793,462,60.623760533275394,1.0,0.9717860414571753,0.49999999995,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the decline in commercial paper issued by conduits during 2003, in billions, as reported in JPMorgan Chase's 2003 Annual Report?",5.800000000000001,"The decline in commercial paper issued by conduits during 2003, as reported in JPMorgan Chase's 2003 Annual Report, was **$5.8 billion**. This is calculated as the difference between the December 31, 2002, amount ($17.5 billion) and the December 31, 2003, amount ($11.7 billion).",6.9038043999989895,6.9038043999989895,414,59.96693649085142,0.8,0.9754197577042453,0.3333333333,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the percentage change in risk-weighted assets at GS Bank USA, a subsidiary of Goldman Sachs, between December 2011 and December 2012, as reflected in the table presenting regulatory capital r",-0.02796390838828618,"The percentage change in risk-weighted assets at GS Bank USA between December 2011 and December 2012 is calculated as follows:  
**Change** = ($109,669 million - $112,824 million) / $112,824 million × 100 = **-2.80%**.  

**Answer:** -2.80%.",8.33851498399963,8.33851498399963,509,61.04204417413595,0.0,0.8871695275143064,0.3333333333,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"In the 2012 financial report of Snap-on, what was the percentage change in the number of non-vested performance awards from the beginning to the end of the year?",-905.0,"The context does not provide explicit numbers for the total non-vested performance awards at the beginning and end of 2012. However, based on the information about earned RSUs and vesting schedules:  
- **Beginning non-vested (2012 start):** RSUs from 2010 (169,921) and 2011 (159,970) = **329,891**.  
- **Ending non-vested (2012 end):** RSUs from 2011 (159,970) and 2012 (95,047) = **255,017**.  

**Percentage change** = [(255,017 - 329,891) / 329,891] × 100 ≈ **-22.7%**.  

**Answer:** The numbe",47.04881097299949,47.04881097299949,2978,63.295967281915445,0.125,0.9430459626023255,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the ratio of Devon Energy's debt maturities scheduled for 2013 to those scheduled for 2014 as of December 31, 2012?",6.378,"The ratio of Devon Energy's debt maturities scheduled for 2013 to those for 2014 as of December 31, 2012, is **6.38:1**. This is calculated by dividing the 2013 maturity ($3,189 million) by the 2014 maturity ($500 million):  
$ \frac{3,189}{500} = 6.378 $, rounded to two decimal places.",8.32127345400113,8.32127345400113,517,62.129913511183815,1.0,0.9864988128046681,0.3333333333,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What is the average value of settlements, as reflected in the reconciliation of unrecognized tax benefits for Merck & Co. from 2011 to 2013?",-309.6666666666667,"The context does not provide specific settlement values for 2011–2013 in the reconciliation table (which only includes 2007–2008). While the text mentions a $165 million tax provision benefit in 2013 due to IRS examinations, this is not explicitly categorized as a ""settlement"" in the reconciliation. Additionally, no settlement amounts for 2011 or 2012 are disclosed. Therefore, **the average value of settlements for 2011–2013 cannot be determined from the provided context**.",16.838896129000204,16.838896129000204,1059,62.89010822842324,1.0,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the percentage change in the account balance at the end of 2011 for SL Green Realty Corp?'s restricted stock, considering the balance at the beginning and end of the year as presented in the ",0.9367660833331044,"The percentage change in the account balance at the end of 2011 for SL Green Realty Corp.'s restricted stock is calculated as follows:  

$$
\text{Percentage Change} = \left( \frac{\text{Ending Balance} - \text{Beginning Balance}}{\text{Beginning Balance}} \right) \times 100
$$

From the table:  
- Beginning Balance (January 1, 2011) = **$118,314**  
- Ending Balance (December 31, 2011) = **$158,578**  

$$
\text{Percentage Change} = \left( \frac{158,578 - 118,314}{118,314} \right) \times 100 \a",10.075073060999785,10.075073060999785,632,62.72907364279544,0.3333333333333333,0.9666193991883113,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the total compensation expense for restricted stock recognized by Global Payments from 2008 to 2010, as disclosed in the Notes to Consolidated Financial Statements for the year 2010?",26.8,"The total compensation expense for restricted stock recognized by Global Payments from 2008 to 2010 was **$26.8 million**. This is calculated by summing the disclosed expenses: $5.7 million (2008), $9.0 million (2009), and $12.1 million (2010).",8.751378483000735,8.751378483000735,532,60.79042302117232,0.8,0.9755850220131888,0.3333333333,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What are the total operating expenses for Lockheed Martin's fiscal year 2016, as indicated in the provided financial table?",5590.0,"The total operating expenses for 2016 are not explicitly listed in the provided table. However, based on the text stating that 2017 operating expenses ($4.80 billion) were 3% higher than 2016, we can calculate 2016's operating expenses as follows:  
**$4.80 billion ÷ 1.03 ≈ $4.66 billion**.  

Answer: **$4.66 billion**.",32.09757276200071,32.09757276200071,2052,63.93006770995772,0.2,0.916745558300299,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the change in millions of total shareholders' equity for Goldman Sachs from December 2012 to December 2013, as reflected in the table presenting information on assets, unsecured long-term bor",2751.0,"The change in total shareholders' equity for Goldman Sachs from December 2012 to December 2013 was an increase of **$2,751 million** (from $75,716 million to $78,467 million).",7.596141388999968,7.596141388999968,469,61.74187340419474,1.0,0.912783944873965,0.99999999995,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,What was the percentage decrease in development costs incurred by Marathon Oil during 2004 compared to the previous year?,0.11346633416458853,"The provided context does not include specific data on development costs incurred by Marathon Oil in 2004 or 2003. The table lists development costs for 2005 ($499 million), 2006 ($802 million), and 2007 ($711 million), but no figures for 2003 or 2004. Additionally, other sections of the context discuss impairment charges and restructuring expenses, not development costs for those years. Therefore, the percentage decrease cannot be determined from the given information.",15.818704199999047,15.818704199999047,1007,63.65881726267191,1.0,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What were the net revenues in investment management for Goldman Sachs in 2016, in billions?",5.813084112149532,"The net revenues in investment management for 2016 were **$5.81 billion**. This is calculated by taking the 2017 figure of $6.22 billion and reversing the 7% increase:  
$6.22 / 1.07 ≈ $5.81 billion.",12.119842748001247,12.119842748001247,760,62.707084225604824,0.25,0.9610195103096449,0.9999999999,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"By what percentage did American Water Works' gross liability for unrecognized tax benefits, excluding interest and penalties, increase from the balance at December 31, 2011, to the balance at December",0.5297682438257518,"The gross liability for unrecognized tax benefits, excluding interest and penalties, increased from $46,961 (2011) to $74,360 (2012). The percentage increase is calculated as:  
$$  
\frac{74,\!360 - 46,\!961}{46,\!961} \times 100 \approx 58.3\%  
$$  
**Answer:** 58.3%.",18.275378958998772,18.275378958998772,1164,63.69224969897809,0.0,0.9349078365183187,0.99999999995,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the percentage cumulative total shareholder return on Discovery, Inc.'s Series A common stock (DISCA) from the first trading day, September 18, 2008, to the end of the year 2011, assuming a $",1.9667000000000001,"The provided context references a performance graph that compares cumulative total shareholder returns for Discovery, Inc.'s Series A common stock (DISCA) against benchmarks from September 18, 2008 (first trading day) through December 31, 2011. However, **the specific numerical percentage or final value of the cumulative return for DISCA over this period is not included in the text**. The context only describes the structure of the graph and related programs (e.g., share repurchases, dividends) ",7.902433146999101,7.902433146999101,485,61.373502436294025,0.7,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the profit margin of International Paper's printing papers segment in 2005, given that the operating profit was $473 million and the net sales were $7,170 million?",0.06596931659693166,"The profit margin is calculated by dividing operating profit by net sales. Using the provided numbers:  
$$
\text{Profit Margin} = \left( \frac{473}{7,\!170} \right) \times 100 \approx 6.60\%
$$  
**Answer:** 6.60%.",14.994160313000975,14.994160313000975,932,62.15753203544792,0.0,0.8271370515226856,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"By what percentage did the potential maximum exposure under the loss share arrangements for commercial mortgage loan recourse obligations decrease from December 31, 2011, to December 31, 2012, for PNC",2.500000000000002,"The potential maximum exposure under the loss share arrangements decreased from $4.0 billion (December 31, 2011) to $3.9 billion (December 31, 2012). The percentage decrease is calculated as:  
$$
\frac{4.0 - 3.9}{4.0} \times 100 = 2.5\%
$$  
**Answer:** 2.5%.",7.312987111999973,7.312987111999973,442,60.44041829018358,0.0,0.91351395549101,0.49999999995,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the percentage increase in asset retirement obligations for the closure of assets used in the chemicals manufacturing process at PPG Industries from 2004 to 2005, and then from 2005 to 2006?",1.1111111111111112,"The percentage increase in asset retirement obligations from 2004 to 2005 was **11.1%** ($9 million to $10 million: ((10-9)/9)*100). From 2005 to 2006, there was **0%** change ($10 million to $10 million).",9.051928457998656,9.051928457998656,559,61.75479651587885,1.0,0.8964953300761702,0.9999999999,1.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What is the total value, in millions, of securities issued and approved by security holders under Global Payments' equity compensation plans as of May 31, 2014, according to the company's consolidated",31.32382085,"The total value of securities issued and approved by security holders under Global Payments' equity compensation plans as of May 31, 2014, is calculated by multiplying the number of outstanding securities (766,801) by the weighted-average exercise price ($40.85). This results in **$31.32 million** (766,801 × $40.85 ≈ $31,323,821). 

**Answer:** 31.32",18.987091119999604,18.987091119999604,1202,63.30616903891622,0.5,0.9651981669429966,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the percentage increase in Under Armour, Inc.'s working capital from December 31, 2015, to December 31, 2016, as reflected in the company's consolidated financial statements for the year 2016",0.25430975741039047,"The provided context does not include specific data on Under Armour, Inc.'s working capital for December 31, 2015, or December 31, 2016, nor does it provide the necessary calculations or figures to determine the percentage increase. The information available pertains to assets under supervision, revenues, and other financial metrics for 2017 and 2018, but not working capital for the specified period.",6.582892733000335,6.582892733000335,403,61.21928707416772,1.0,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"As of December 31, 2011, what percentage of PNC Financial Services' total loans held for sale did commercial mortgage loans held for sale designated at fair value represent, according to Table 15 in t",0.28712534059945505,"The provided context does not include the total loans held for sale figure for December 31, 2011, which is necessary to calculate the percentage. While the balance of **commercial mortgage loans held for sale designated at fair value** was **$843 million** as of December 31, 2011, the total loans held for sale (required to compute the percentage) is not disclosed in the given text. Refer to **Table 15** in PNC's 2012 financial report for the full data.",8.85022021199984,8.85022021199984,548,61.91936323312922,0.4,0.0,0.0,0.0
recursive_cs1000_co50_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What was the percentage decrease in the accrued liability for unrecognized tax benefits for PPG Industries from the beginning of 2007 to the beginning of 2008, as reflected in the notes to the consoli",-0.1,"The accrued liability for unrecognized tax benefits decreased from $110 million at December 31, 2007, to $99 million at December 31, 2008. The percentage decrease is calculated as:  
$$
\frac{110 - 99}{110} \times 100 = 10\%.
$$  
**Answer:** 10%.",22.416568827000447,22.416568827000447,1433,63.92592956839904,0.0,0.9677109680529484,0.49999999995,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,What was the change in compensation and benefits liability for Goldman Sachs in millions from December 2013 to December 2014?,494.0,"The change in compensation and benefits liability for Goldman Sachs from December 2013 to December 2014 was an increase of **$494 million** ($8,368 million in 2014 minus $7,874 million in 2013).",7.738112701001228,7.738112701001228,464,59.96294160202183,0.0,0.9688319340682092,0.49999999995,1.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,"What is the cumulative total return of an initial $100 investment in The Goldman Sachs Group, Inc. common stock over the five-year period from December 26, 2008, to December 31, 2013, with dividends r",148.36,"The provided context does not include the specific numerical value for the cumulative total return of The Goldman Sachs Group, Inc. common stock over the five-year period from December 26, 2008, to December 31, 2013. While the assumptions of the performance graph are described (e.g., $100 initial investment, reinvestment of dividends), the actual return figure is not stated in the given text.",6.583064340000419,6.583064340000419,408,61.97721591765181,1.0,0.0,0.249999999975,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ,What was the percentage reduction in second generation tenant improvements for Duke Realty Corporation in 2012 compared to 2011?,-0.4679805906667465,"The percentage reduction in second generation tenant improvements for Duke Realty Corporation in 2012 compared to 2011 is calculated as follows:  

$$
\text{Reduction} = \frac{(\$50,079 - \$26,643)}{\$50,079} \times 100 = 46.8\%
$$

**Answer:** 46.8%",12.034727179001493,12.034727179001493,761,63.23367274397485,0.0,1.0000000000000002,0.9999999999,1.0
