config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Who formed the government in Kenya?,Kenya African National Union (KANU) of Jomo Kenyatta,It was the Kenya African National Union (KANU) of Jomo Kenyatta that formed a government.,0.6602032229999963,0.9364129649999882,0,0,1.0,,,,,True,1.0,1.0,0.1,1.0,1.0,0.3,1.0,0.8687949224876582,0.4,0.6288817762987103,0.6956521739130436,0.4758733096412523,0.9186422413793104,0.9860675930976868,0.9941112995147705,0.9900731090921604
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What tool has measured the amount of dust that travels from the Sahara to the Amazon?,NASA's CALIPSO satellite,NASA's CALIPSO satellite has measured the amount of dust transported by wind from the Sahara to the Amazon.,0.798010301999966,1.0093367519999674,0,0,1.0,,,,,True,1.0,1.0,0.25,1.0,0.46927872602275644,0.25,1.0,0.3903800499921017,0.25,0.5603434301143716,0.2857142857142857,0.0,0.654320987654321,0.9760516285896301,0.995851457118988,0.9858521380679802
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Who sacked Newton with 11 seconds left in the first half?,DeMarcus Ware,DeMarcus Ware sacked Newton with 11 seconds left in the half.,0.6606945720000112,0.8541531220000138,0,0,1.0,,,,,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5530702634765355,0.3076923076923077,0.0,0.6465517241379309,0.9613345861434937,0.9912106394767761,0.9760440448489268
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What was the hymn meant to examine students on?,specific catechism questions,The hymn functioned as a means of examining candidates on specific catechism questions.,0.6857764750000115,0.885306307999997,0,0,1.0,,,,,True,1.0,1.0,0.25,1.0,0.7653606369886217,0.5,1.0,0.787702056960637,0.75,0.5765797688414999,0.375,0.0,0.7361111111111112,0.9748468399047852,0.9884641766548157,0.9816082840095244
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,"In Nepalese private schools, what is the primary language of instruction?",English,The medium of education is English.,0.7755682319999551,0.8109379559999752,0,0,1.0,,,,,True,1.0,1.0,0.1,1.0,0.7653606369886217,0.2,1.0,0.6992148198508501,0.3,0.593023451352025,0.2857142857142857,0.0,0.3333333333333333,0.9682631492614746,0.9808984398841858,0.9745398409212681
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What topic do private bills typically have?,large-scale development projects,Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property.,0.519781389000002,0.7968716279999626,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,0.6131471927654584,0.5,1.0,0.6131471927654584,0.5,0.522012867039115,0.2608695652173913,0.0,0.6264775413711585,0.9629648923873901,0.9812778830528259,0.9720351418995375
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,To where did Ethelred flee?,Normandy,Ethelred fled to Normandy.,0.7039363160000107,0.8043083520000209,0,0,1.0,,,,,True,1.0,1.0,0.1,1.0,1.0,0.3,1.0,0.8539316501572937,0.4,0.5711621752995167,0.4,0.0,0.38461538461538464,0.9763305187225342,0.983322024345398,0.979813799641679
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What future Revolutionary key figures participated in this attack?,Washington and Thomas Gage,I cannot answer from the provided context.,0.5592181960000175,0.6483994339999981,0,0,0.0,,,,,False,1.0,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,1.0,1.0,0.45454545454545453,0.5255020509254233,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What style of lace is erroneously believed by some to have Huguenot influence?,'Bucks Point',The style of lace known as 'Bucks Point' is fallaciously believed to demonstrate a Huguenot influence.,0.7716566010000179,1.0286935999999969,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654360679440212,0.2222222222222222,0.0,0.5514705882352942,0.9616001844406128,0.9872502684593201,0.9742564277591311
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What did the number of legions in Roman times depend on?,threat of war,The actual number of legions present depended on whether a state or threat of war existed.,0.5397581539999692,0.7662630780000086,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.5815761265691387,0.3157894736842105,0.0,0.3488372093023256,0.9691130518913269,0.9867057800292969,0.9778302920459991
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Before dinner what were Tesla's working hours?,9:00 a.m. until 6:00 p.m. or later,Tesla worked every day from 9:00 a.m. until 6:00 p.m. or later before his dinner at 8:10 p.m.,0.6219619700000294,1.03757682600002,0,0,1.0,,,,,True,1.0,1.0,0.14285714285714285,1.0,0.7653606369886217,0.2857142857142857,1.0,0.6992148198508501,0.42857142857142855,0.554579831442531,0.56,0.32702929224554894,0.8629377676996723,0.9840806126594543,0.9901731014251709,0.9871174564219426
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What house was the site of a weaving school in Canterbury?,The Weavers,"The Weavers, a half-timbered house by the river, was the site of a weaving school from the late 16th century to about 1830.",0.6725667009999938,1.182466250999994,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.23463936301137822,0.25,1.0,0.36331756126716835,0.5,0.6060049242998511,0.16,0.0,0.45731707317073167,0.9564203023910522,0.9909954071044922,0.97340092545165
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is strongly linked to good student-teacher relationships?,student motivation and attitudes towards school,Student motivation and attitudes towards school are closely linked to student-teacher relationships.,0.6659139779999919,0.8394904009999777,0,0,1.0,,,,,True,1.0,1.0,0.125,1.0,1.0,0.375,1.0,0.8539316501572937,0.5,0.608388418234506,0.6666666666666666,0.41722614486115056,0.906986531986532,0.9696057438850403,0.9927114248275757,0.9810225532140618
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What does the First Company Law Directive article 11 require?,incorporations would only be nullified for a fixed list of reasons,Article 11 of the First Company Law Directive requires that incorporations would only be nullified for a fixed list of reasons.,0.7964867070000423,1.1052774420000446,0,0,1.0,,,,,True,1.0,1.0,0.14285714285714285,1.0,0.7653606369886217,0.2857142857142857,1.0,0.830419897363192,0.5714285714285714,0.5263593186720757,0.6875000000000001,0.4845766087853281,0.9073691460055096,0.9818245768547058,0.9910372495651245,0.9864094030014118
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What are two examples of cytotoxic or immunosuppressive drugs?,methotrexate or azathioprine,Methotrexate and azathioprine are examples of cytotoxic or immunosuppressive drugs.,0.7618232579999926,1.0157984509999665,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5352996871861302,0.30769230769230765,0.0,0.40540540540540543,0.9683549404144287,0.9917457699775696,0.9799107881562161
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What caused the need for principal Treaties that ended up forming the EU?,"common rules for coal and steel, and then atomic energy",I cannot answer from the provided context.,0.9197307189999719,0.9351287209999555,0,0,0.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5896245742164398,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Who originally led the Space Task Group?,Robert R. Gilruth,Robert R. Gilruth originally led the Space Task Group.,0.8523263870000051,0.9734905810000214,0,0,1.0,,,,,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5991752046392759,0.5,0.0,0.8179012345679012,0.9864847660064697,0.9978423118591309,0.9921310357610111
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Which female anchor from Today joined Hugh Downs on 20/20?,Barbara Walters,Barbara Walters.,0.7486462519999577,0.7592158479999966,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.5307212739772434,0.2,1.0,0.6608397947263839,0.4,0.5452926809737788,1.0,0.0,0.9375,0.9912682175636292,0.9970974326133728,0.9941742804457958
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is the estimate for the amount of tree species in the amazon tropical rain forest?,"16,000 species","The Amazon rainforest has an estimated 16,000 tree species.",0.6536403629999654,0.8534109889999968,0,0,1.0,,,,,True,1.0,1.0,0.16666666666666666,1.0,0.7653606369886217,0.3333333333333333,1.0,0.830419897363192,0.6666666666666666,0.5896256519816895,0.3636363636363636,0.0,0.3703703703703704,0.9753298759460449,0.9879536032676697,0.9816011549197303
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What type of homes is Fresno known for?,early twentieth century homes,"Fresno is known for its early twentieth century homes, including California Bungalow, American Craftsman, Spanish Colonial Revival, Mediterranean Revival, Mission Revival, and Storybook houses.",0.6540952579999839,1.1422263430000044,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5923889546884472,0.2857142857142857,0.09849349468888721,0.6614583333333333,0.9574735760688782,0.9810464382171631,0.9691166813517554
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What team had the best start ever in the NFL?,Carolina Panthers,The Carolina Panthers posted the best start to a season by an NFC team in NFL history with a 14–0 record.,0.7990574519999996,1.1105872699999964,0,0,1.0,,,,,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5950007801776266,0.17391304347826084,0.0,0.4807692307692307,0.9528377056121826,0.9793340563774109,0.965904205478757
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Which organic compounds contain the greatest amount of oxygen by mass?,carbohydrates,Carbohydrates contain the largest proportion by mass of oxygen among organic compounds with biological relevance.,0.6610767579999788,0.8608659599999555,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5416197049603081,0.125,0.0,0.20833333333333331,0.9405774474143982,0.9693147540092468,0.9547299019154426
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What did Stiglitz present in 2009 regarding global inequality?,evidence,Economist Joseph Stiglitz presented evidence in 2009 that both global inequality and inequality within countries prevent growth by limiting aggregate demand.,0.6707017030000202,1.0339563910000038,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,0.5676672402016685,0.0909090909090909,0.0,0.16666666666666666,0.9466962814331055,0.9776176810264587,0.9619085464703134
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Of what hollywood film company was UPT a subsidiary of when it merged with ABC?,Paramount Pictures,UPT was a subsidiary of Paramount Pictures when it merged with ABC.,0.8078151130000037,0.9248664369999915,0,0,1.0,,,,,True,1.0,1.0,0.1111111111111111,1.0,0.7653606369886217,0.2222222222222222,1.0,0.830419897363192,0.4444444444444444,0.5332518760795607,0.2857142857142857,0.0,0.625,0.9622981548309326,0.974465548992157,0.9683436321017708
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,When did the NFL announce that it would not use Roman numbers to designate the Super Bowl number?,"June 4, 2014","On June 4, 2014, the NFL announced that the practice of branding Super Bowl games with Roman numerals would be temporarily suspended.",0.6643604690000302,1.0390702340000075,0,0,1.0,,,,,True,1.0,1.0,0.1,1.0,1.0,0.3,1.0,1.0,0.5,0.6044815485539532,0.24000000000000002,0.0,0.6009070294784581,0.9645488262176514,0.9939733743667603,0.9790400652604045
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How many Huguenots were killed in Toulouse?,"Nearly 3,000","Nearly 3,000 Protestants were slaughtered in Toulouse.",0.9076032130000158,1.0338147460000187,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,0.6131471927654584,0.5,1.0,0.8503449055347546,1.0,0.6248753181553649,0.4444444444444445,0.0,0.7499999999999999,0.9774831533432007,0.991256833076477,0.9843218115670868
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is 'grey literature'?,non-peer-reviewed sources,"Examples of non-peer-reviewed sources include model results, reports from government agencies and non-governmental organizations, and industry journals.",0.7421150939999848,0.9676104659999964,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48848953552934066,0.21052631578947367,0.0,0.5357142857142858,0.9537584185600281,0.9819700121879578,0.9676586353963511
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What's the name of Newcastle's speedway team?,Newcastle Diamonds,Newcastle Diamonds,0.8455394040000215,0.8477322300000196,0,0,1.0,,,,,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5911792807028827,1.0,0.0,0.9375,0.9999999403953552,0.9999999403953552,0.9999999403953552
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What was the main reason for the show's suspension in 1989?,Its late 1980s performance of three to five million viewers,The programme's 1989 suspension was caused by its poor viewership performance of three to five million viewers in the late 1980s.,0.865848748000019,4.007093084000019,0,0,1.0,,,,,True,1.0,1.0,0.16666666666666666,1.0,1.0,0.5,1.0,0.8687949224876582,0.6666666666666666,0.5812959776888922,0.5161290322580645,0.3142050492271706,0.8887387387387388,0.980286717414856,0.9911776781082153,0.985702115294641
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is the name of the port city that was created?,Mombasa,I cannot answer from the provided context.,0.79334731900002,0.842628354999988,0,0,0.0,,,,,False,0.0,0.0,0.0,1.0,0.5307212739772434,0.2222222222222222,1.0,0.5147714448836774,0.3333333333333333,0.6109420873139111,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,When did Martin Luther receive his Doctor of Theology?,19 October 1512,Martin Luther received his Doctor of Theology on 19 October 1512.,0.9260490959999856,3.1477087270000084,0,0,0.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5728724045783454,0.42857142857142855,0.0,0.7748538011695907,0.9682452082633972,0.9915019273757935,0.9797355717041688
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Which phylum is more complex than sponges?,Ctenophores,Ctenophores form an animal phylum that is more complex than sponges.,0.8950653299999658,1.0383902819999662,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3191471544989227,0.5,0.5686082344977496,0.16666666666666669,0.0,0.25,0.9623678922653198,0.9929591417312622,0.9774242157132331
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What other scientist influence Frank Burnet when he was formulating his theory of immunity?,Niels Jerne,Niels Jerne.,2.5658420129999513,2.639325286999963,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13120507751234178,0.2,0.6055452492500041,1.0,0.0,0.9375,0.9956104159355164,0.9986732006072998,0.9971394563867845
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How many volumes are contained in the library?,18 million volumes,The Harvard Library comprises over 18 million volumes.,2.8391316529999813,2.9600662479999755,0,0,1.0,,,,,True,1.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,1.0,1.0,0.7142857142857143,0.5474975546691838,0.5454545454545454,0.0,0.8412698412698413,0.9729336500167847,0.9832822680473328,0.9780805863135993
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What does co-teaching get the students to focus on?,learning,Co-teaching focuses the student on learning by providing a social networking support that allows them to reach their full cognitive potential.,2.800513875999968,3.1986056430000076,0,0,1.0,,,,,True,1.0,1.0,0.25,1.0,0.7653606369886217,0.5,1.0,0.6366824387328317,0.5,0.551821054998565,0.0909090909090909,0.0,0.16666666666666666,0.9622402787208557,0.9821522831916809,0.9720943241987151
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Of what mountain system are the Victorian Alps a part?,Great Dividing Range,The Victorian Alps are part of the Great Dividing Range mountain system.,2.6099298320000344,2.788661507000029,0,0,1.0,,,,,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5844323560917662,0.4,0.0,0.754985754985755,0.9674589037895203,0.9781377911567688,0.9727690406194429
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What body part did Thomas Davis break during the NFC Championship Game?,arm,Thomas Davis broke his arm during the NFC Championship Game.,0.5922629850000476,0.6789012730000081,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.5677725727685059,0.18181818181818182,0.0,0.2631578947368421,0.9604052305221558,0.9840623736381531,0.9720898911147021
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,"Whose First Law of Motion says that unless acted upon be forces, objects would continue to move at a constant velocity?",Newton,Newton's First Law of Motion states that objects continue to move in a state of constant velocity unless acted upon by an external net force or resultant force.,0.6757386869999777,0.9473862259999919,0,0,1.0,,,,,True,1.0,1.0,0.16666666666666666,1.0,0.46927872602275644,0.16666666666666666,1.0,0.6164336326286644,0.5,0.5836474401092643,0.0,0.0,0.0,0.9513942003250122,0.984127402305603,0.9674840122289844
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How was scarcity managed in many countries?,rationing,Scarcity was addressed by rationing.,0.9127207770000041,0.9876725029999989,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,0.7653606369886217,0.6666666666666666,1.0,0.9469024295259745,1.0,0.5860933605667734,0.33333333333333337,0.0,0.35714285714285715,0.9754968881607056,0.9858020544052124,0.9806223982934666
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,In what year did Massachusetts first require children to be educated in schools?,1852,"Based on the provided context, Massachusetts first required children to be educated in schools in **1852**. This is indicated by the mention of the ""beginnings of compulsory education in Massachusetts in 1852.""",2.266788442999996,2.732618177999939,0,0,0.5,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234733889234458,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,When were stromules discovered?,1962,"Based on the provided context, stromules were first observed in 1962. At that time, some plant biologists dismissed the structures as artifacts, believing them to be oddly shaped or dividing chloroplasts, though later evidence has supported their status as functional features of plant cell plastids.",0.7094412480000756,1.4519153430001097,0,0,1.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537462439636497,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,Which artist who had a major influence on the Gothic Revival is represented in the V&A's British galleries?,Horace Walpole,"Based on the provided context, the artist who had a major influence on the Gothic Revival and is represented in the galleries is **Horace Walpole**. The text explicitly identifies him as ""a major influence on the Gothic Revival"" and notes that patrons who influenced taste, including him, are represented by works of art from their collections.",0.7371819739998955,1.5549218349999592,0,0,0.6666666666666666,,,,,False,1.0,1.0,0.1,1.0,0.7653606369886217,0.2,1.0,0.830419897363192,0.4,0.5869034779053777,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,"In 1890, who did the university decide to team up with?",several regional colleges and universities,"Based on the provided context, in the 1890s, the University of Chicago decided to affiliate with several regional colleges and universities: Des Moines College, Kalamazoo College, Butler University, and Stetson University. Additionally, in 1896, the university affiliated with Shimer College in Mount Carroll, Illinois.",0.7667116279999391,1.6274217779998708,0,0,1.0,,,,,False,1.0,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,1.0,0.8687949224876582,0.4444444444444444,0.5540748316731673,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,Who got a touchdown making the score 10-7?,Jonathan Stewart,"Based on the provided context, Jonathan Stewart scored the touchdown that made the score 10–7. The text states that after a 9-play, 73-yard scoring drive by Carolina, ""Jonathan Stewart finished the drive with a 1-yard touchdown run, cutting the score to 10–7 with 11:28 left in the second quarter.""",0.7117969230000654,1.6596035459999712,0,0,1.0,,,,,False,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5589512121056294,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,How many Examination Boards exist in India?,30,"Based on the provided context, it is not possible to determine the total number of examination boards that exist in India. The text only mentions three prominent examination boards (CBSE, CISCE, and NENBSE) that are present in multiple states, but it does not state whether this is an exhaustive list or provide a total count for the country.",0.7520602769998277,1.625168842999983,0,0,1.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5974628046478176,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,Who started rumors in 2008 that ABC would sell its ten owned-and-operated stations?,Caris & Co.,"Based on the provided context, the rumors that ABC would sell its ten owned-and-operated stations in 2008 were started by **Caris & Co.**

The text states that on August 15, 2008, Disney denied these specific rumors which had been initiated by Caris & Co.",0.8118510879999121,1.6122151559998201,0,0,1.0,,,,,False,1.0,1.0,0.09090909090909091,1.0,0.7039180890341347,0.18181818181818182,1.0,0.7860137352654724,0.36363636363636365,0.6325253990428178,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,Which network broadcasted the 50th Super Bowl game? ,CBS,"Based on the provided context, CBS broadcast Super Bowl 50 in the U.S.",0.7818468319999283,0.9042509409998729,0,0,1.0,,,,,False,1.0,1.0,0.1,1.0,1.0,0.3,1.0,1.0,0.5,0.575793986947216,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,Why was this short termed organization created?,coordinate the response to the embargo,"Based on the provided context, the short-term organization known as the Federal Energy Office was created to coordinate the response to the embargo.",0.8483856039999864,1.1282319700001153,0,0,1.0,,,,,False,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.5411858602663159,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,What does LGM stands for?,Last Glacial Maximum,"Based on the provided context, there is no mention of the acronym ""LGM"" or what it stands for. The text discusses various topics including the etymology of Warsaw, EU expansion, historical wars, television services, the Super Bowl, the Amazon rainforest, Doctor Who, the Literary and Philosophical Society of Newcastle, and dendritic cells, but it does not contain information regarding ""LGM.""",0.6911775579999357,1.6273160230000485,0,0,1.0,,,,,False,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5764932748993016,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"""Reducibility Among Combinatorial Problems""","Based on the provided context, the paper written by Richard Karp in 1972 is titled ""**Reducibility Among Combinatorial Problems**."" In this landmark paper, Karp demonstrated that 21 diverse combinatorial and graph theoretical problems, which were known for their computational intractability, are NP-complete, thereby advancing the understanding of the relationship between intractability and NP-completeness.",1.671202687999994,2.620255466000117,0,0,1.0,,,,,False,0.0,0.0,0.0,1.0,0.2960819109658652,0.25,1.0,0.24630238874073,0.25,0.5960940750737593,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,What Lake in a German island Mainau receives a fraction of the Rhine's flow?,Lake Überlingen,"Based on the provided context, a small fraction of the Rhine's flow is diverted off the island of Mainau into **Lake Überlingen**.",0.7322341819999565,1.0772202030000244,0,0,1.0,,,,,False,1.0,1.0,0.125,1.0,1.0,0.375,1.0,0.8539316501572937,0.5,0.5712352977703147,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,What studio does ABC own at 1500 Broadway in NYC?,Times Square Studios,"Based on the provided context, ABC owns the **Times Square Studios** at 1500 Broadway in New York City. This facility, which opened in 1999, is located on land in Times Square owned by a development fund for the 42nd Street Project and serves as the broadcast location for *Good Morning America* and *Nightline*.",0.6270037760000378,1.544011244000103,0,0,1.0,,,,,False,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5634763107012359,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,How many fraternities are apart of the university?,fifteen,"Based on the provided context, there are fifteen fraternities at the University of Chicago. Additionally, the text notes that ten of these fraternities form the University of Chicago Interfraternity Council and that there is one co-ed community service fraternity, Alpha Phi Omega, included in the total count.",0.7685668910000913,1.4291196429999218,0,0,0.6666666666666666,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5663989410149369,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,At what address did Goldenson secure a new headquarters for ABC?,1330 Avenue of the Americas in Manhattan,"Based on the provided context, Goldenson secured a new headquarters for ABC in a 44-story building located at **1330 Avenue of the Americas** in Manhattan, at the corner of 54th Street.",0.8226574799998616,1.3619758709999132,0,0,1.0,,,,,False,1.0,1.0,0.25,1.0,0.7653606369886217,0.5,1.0,0.6366824387328317,0.5,0.6119598994681793,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,Who had established the Russian empire to its former glory prior to 1921?,Bolshevik leaders,"Based on the provided context, it was the **Bolshevik leaders** who had effectively reestablished a polity with roughly the same extent as the Russian empire by 1921. The text notes that while they restored the territory, they did so with an internationalist ideology, including Lenin's assertion of limited self-determination for national minorities.",0.7327462539999487,1.6201028890000089,0,0,0.5,,,,,False,1.0,1.0,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,1.0,0.6713860725233041,0.6666666666666666,0.6245872048545741,0.0,0.0,0.0,0.0,0.0,0.0
