config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,semantic_similarity,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_vec_dist_q_gt,custom_vec_dist_q_answer,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How many total touchdowns did Cam Newton score?,45,Cam Newton recorded a career-high and league-leading 45 total touchdowns.,1.0177629179997894,1.120808999000019,0,0,1.0,,,,1.0,0.47014078010592614,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434402204690973,0.6449788184627361,0.16704952479439727,0.18181818181818182,0.0,0.2631578947368421,0.9385320544242859,0.9700256586074829,0.9540190144640367
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How many original treaties establishing the EU protected fundamental rights?,None,None of the original treaties establishing the European Union mention protection for fundamental rights.,1.0052485950000118,1.006353124999805,0,0,1.0,,,,1.0,0.5017008056298509,True,0.0,0.0,0.0,1.0,0.5307212739772434,0.5,1.0,0.44149241373678083,0.5,0.6014304752300835,0.5991415490631007,0.0791027342810472,0.13333333333333333,0.0,0.21739130434782605,0.9384445548057556,0.963240921497345,0.9506810763497525
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What did BSkyB name their interactive service?,Sky Active,"BSkyB named their interactive service Open, which is now called Sky Active.",0.9165364699997554,1.0213952119997884,0,0,1.0,,,,1.0,0.6504639133122491,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.625155872972818,0.3719884846673428,0.07412450773657508,0.2857142857142857,0.0,0.625,0.9701704978942871,0.9884644746780396,0.9792320518914825
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How many inhabitants does the Los Angeles area contain?,12 million,The Los Angeles area contains over 12 million inhabitants.,2.9567307379998056,3.0595230730000367,0,0,1.0,,,,1.0,0.7703738063766663,True,1.0,1.0,0.2,1.0,0.7653606369886217,0.4,1.0,0.6992148198508501,0.6,0.6805609573321147,0.5130926028095164,0.1507029427559783,0.3636363636363636,0.0,0.6944444444444445,0.9632648229598999,0.9791062474250793,0.971120936122592
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,During what period did the Tower Theatre re-open?,late 1970s,The Tower Theatre re-opened in the late 1970s.,0.7188541770001393,0.8372900620001928,0,0,1.0,,,,1.0,0.6592186297736968,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.6240190271230869,0.5095701635905103,0.16348200306198135,0.4,0.0,0.7211538461538461,0.9765947461128235,0.9842464327812195,0.98040566006123
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What did Warsz own?,a village,I cannot answer from the provided context.,0.8332476609998594,0.8471683149996352,0,0,0.0,,,,0.0,0.38502149351258885,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5651535225274462,0.5902859739891294,0.4719622881372131,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Who formed the government in Kenya?,Kenya African National Union (KANU) of Jomo Kenyatta,The Kenya African National Union (KANU) of Jomo Kenyatta formed the government.,0.810384238000097,0.8239226599998801,0,0,1.0,,,,1.0,0.6696750343094047,True,1.0,1.0,0.1,1.0,1.0,0.3,1.0,1.0,0.5,0.6537500204834904,0.3985358223077001,0.06707566438905144,0.8,0.6132297420585351,0.9514508928571428,0.9866976737976074,0.9928765296936035,0.9897774586970862
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What tool has measured the amount of dust that travels from the Sahara to the Amazon?,NASA's CALIPSO satellite,NASA's CALIPSO satellite.,0.9015842250000787,0.909370821000266,0,0,1.0,,,,1.0,0.9894666334001255,True,1.0,1.0,0.25,1.0,0.7653606369886217,0.5,1.0,0.6366824387328317,0.5,0.5808501303551444,0.48991284280444614,0.4744949146205736,1.0,0.0,0.9814814814814815,0.9965057373046875,0.9985745549201965,0.9975390734723225
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Who sacked Newton with 11 seconds left in the first half?,DeMarcus Ware,DeMarcus Ware.,1.3183877930000563,1.3196016619999682,0,0,1.0,,,,1.0,0.9835760606158144,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5924810751866433,0.4381427329802897,0.44866972812618977,1.0,0.0,0.9375,0.9919066429138184,0.9979968667030334,0.9949424350535676
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What was the hymn meant to examine students on?,specific catechism questions,specific catechism questions,0.9088611069996659,0.9098421409998991,0,0,1.0,,,,1.0,1.0000000000000004,True,1.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,1.0,1.0,0.7142857142857143,0.5943890170714582,0.4842633425548001,0.4842633425548001,1.0,0.0,0.9814814814814815,1.0,1.0,1.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,"In Nepalese private schools, what is the primary language of instruction?",English,The medium of education is English.,0.9183200200000101,0.9194178520001515,0,0,1.0,,,,1.0,0.661514331935096,True,1.0,1.0,0.14285714285714285,1.0,0.7653606369886217,0.2857142857142857,1.0,0.6992148198508501,0.42857142857142855,0.62174057995729,0.47335099468858266,0.30298066380441313,0.2857142857142857,0.0,0.3333333333333333,0.9682626724243164,0.9808979034423828,0.9745393346468794
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What topic do private bills typically have?,large-scale development projects,Private bills normally relate to large-scale development projects such as infrastructure projects that require the use of land or property.,0.7171323229999871,0.8181094540000231,0,0,1.0,,,,1.0,0.7250597628504982,True,1.0,1.0,0.3333333333333333,1.0,0.7653606369886217,0.6666666666666666,1.0,0.7653606369886217,0.6666666666666666,0.5453279014195453,0.5846850313890102,0.3203844689070585,0.2608695652173913,0.0,0.6264775413711585,0.9629649519920349,0.9812779426574707,0.9720352015094703
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,To where did Ethelred flee?,Normandy,Ethelred fled to Normandy.,0.91751356199984,0.9185367279997081,0,0,1.0,,,,1.0,0.7495401559093836,True,1.0,1.0,0.1,1.0,1.0,0.3,1.0,1.0,0.5,0.6150307249880099,0.34702481547796316,0.09410267328183985,0.4,0.0,0.38461538461538464,0.9763304591178894,0.983322024345398,0.9798137696263233
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What future Revolutionary key figures participated in this attack?,Washington and Thomas Gage,I cannot answer from the provided context.,0.8096349039997222,0.9112493520001408,0,0,0.0,,,,1.0,0.5950862338764101,False,1.0,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,1.0,1.0,0.45454545454545453,0.5526937843559455,0.46320456851077685,0.5486900518939127,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What style of lace is erroneously believed by some to have Huguenot influence?,'Bucks Point',Bucks Point,0.8165344770000047,0.817529827999806,0,0,1.0,,,,1.0,0.9172704585539315,True,1.0,1.0,0.16666666666666666,1.0,0.7039180890341347,0.3333333333333333,1.0,0.6548086577531307,0.5,0.6085902546830139,0.5227196156356124,0.5060042929726176,1.0,0.0,0.9375,0.9953164458274841,0.9890046119689941,0.9921504903899795
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What did the number of legions in Roman times depend on?,threat of war,The actual number of legions present depended on whether a state or threat of war existed.,0.9166292400000202,1.0197681730001023,0,0,1.0,,,,1.0,0.6342486569828661,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2640681225725909,0.5,0.6086074378829417,0.5239417229234888,0.13609235698122857,0.3157894736842105,0.0,0.3488372093023256,0.9691130518913269,0.9867059588432312,0.9778303798517484
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Before dinner what were Tesla's working hours?,9:00 a.m. until 6:00 p.m. or later,Tesla worked every day from 9:00 a.m. until 6:00 p.m. or later.,2.861057654999968,2.8624632750002093,0,0,1.0,,,,1.0,0.7928523700638914,True,1.0,1.0,0.1,1.0,1.0,0.3,1.0,0.7227265726449519,0.3,0.5738137135002025,0.42110527935358333,0.28969666863980936,0.7368421052631579,0.5156626918239822,0.9319727891156463,0.988888144493103,0.9918562769889832,0.9903699868775255
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What house was the site of a weaving school in Canterbury?,The Weavers,"The Weavers, a half-timbered house by the river, was the site of a weaving school.",0.8900295939997704,1.078954292999697,0,0,1.0,,,,1.0,0.4928663983917119,True,0.0,0.0,0.0,1.0,0.23463936301137822,0.16666666666666666,1.0,0.30078518014914984,0.3333333333333333,0.6374112701642362,0.49059013069806223,0.08931409112700572,0.23529411764705882,0.0,0.5681818181818181,0.9692705273628235,0.9911854267120361,0.98010548950781
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is strongly linked to good student-teacher relationships?,student motivation and attitudes towards school,Student motivation and attitudes towards school.,0.7124327229998926,0.8167479510002522,0,0,1.0,,,,1.0,0.9270043595033514,True,1.0,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,1.0,1.0,0.5555555555555556,0.6475024447275268,0.366297606073825,0.35902949979061005,1.0,1.0,0.9976851851851852,0.9944039583206177,0.9968001246452332,0.9956005997389313
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What does the First Company Law Directive article 11 require?,incorporations would only be nullified for a fixed list of reasons,The First Company Law Directive article 11 requires that incorporations would only be nullified for a fixed list of reasons.,0.8068063380001149,0.8272649790001196,0,0,1.0,,,,1.0,0.8885246951453842,True,1.0,1.0,0.1,1.0,1.0,0.3,1.0,1.0,0.5,0.5593290660090996,0.4972771567049168,0.23983271557482644,0.7096774193548387,0.5108636942731495,0.9240225015626085,0.9831000566482544,0.9919776916503906,0.9875189224275994
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What are two examples of cytotoxic or immunosuppressive drugs?,methotrexate or azathioprine,Two examples of cytotoxic or immunosuppressive drugs are methotrexate and azathioprine.,0.6957951170002161,0.797737447000145,0,0,1.0,,,,1.0,0.7585311331096204,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5953085832248716,0.42139682542263235,0.07413243858526564,0.28571428571428575,0.0,0.39473684210526316,0.9657357931137085,0.9812291264533997,0.9734208142511764
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What caused the need for principal Treaties that ended up forming the EU?,"common rules for coal and steel, and then atomic energy",I cannot answer from the provided context.,0.8114371510000637,0.8126027710000017,0,0,0.0,,,,1.0,0.39330641134860744,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43067655807339306,1.0,0.604469390602832,0.5830853446630824,0.500350975757417,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Who originally led the Space Task Group?,Robert R. Gilruth,I cannot answer from the provided context.,0.8152355839997654,0.9208372939997389,0,0,0.0,,,,0.0,0.6177568859172987,False,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.6238117880869757,0.362469308998318,0.542803848096706,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Which female anchor from Today joined Hugh Downs on 20/20?,Barbara Walters,Barbara Walters.,0.8151561879999463,0.8489655020002829,0,0,0.5,,,,1.0,0.9835760606158144,True,1.0,1.0,0.09090909090909091,1.0,0.7653606369886217,0.18181818181818182,1.0,0.830419897363192,0.36363636363636365,0.5695165928556335,0.36741262661559737,0.3779100552251369,1.0,0.0,0.9375,0.9912682175636292,0.9970974326133728,0.9941742804457958
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is the estimate for the amount of tree species in the amazon tropical rain forest?,"16,000 species","The Amazon tropical rainforest has an estimated 16,000 tree species.",0.674062486999901,0.8792573440000524,0,0,1.0,,,,1.0,0.7880662926700654,True,1.0,1.0,0.16666666666666666,1.0,1.0,0.5,1.0,0.7227265726449519,0.5,0.6277728061604981,0.3974892237894124,0.16391406472255676,0.33333333333333337,0.0,0.35714285714285715,0.9742288589477539,0.9877986907958984,0.9809668488395156
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What type of homes is Fresno known for?,early twentieth century homes,"Fresno is known for California Bungalow and American Craftsman style homes, Spanish Colonial Revival Style architecture, Mediterranean Revival Style architecture, Mission Revival Style architecture, and Storybook houses.",0.7063755690001017,0.9083339839999098,0,0,1.0,,,,1.0,0.611200564426746,True,1.0,1.0,0.3333333333333333,1.0,0.7653606369886217,0.6666666666666666,1.0,0.7653606369886217,0.6666666666666666,0.6064285858317424,0.3582651038653837,0.13003732370584498,0.06451612903225806,0.0,0.07936507936507937,0.949979841709137,0.9539844989776611,0.9519779587939767
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What team had the best start ever in the NFL?,Carolina Panthers,The Carolina Panthers posted the best start to a season by an NFC team in NFL history.,0.9174771140001212,0.955594900000051,0,0,1.0,,,,1.0,0.6477016577487525,True,1.0,1.0,0.09090909090909091,1.0,0.7039180890341347,0.18181818181818182,1.0,0.7860137352654724,0.36363636363636365,0.6373385152545906,0.4230069816452767,0.1093666840952896,0.21052631578947367,0.0,0.5357142857142858,0.9583346247673035,0.9791579842567444,0.9686344041366607
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Which organic compounds contain the greatest amount of oxygen by mass?,carbohydrates,Carbohydrates contain the largest proportion by mass of oxygen.,0.8737573769999472,0.878242402000069,0,0,1.0,,,,1.0,0.5231185651977897,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5672781085378108,0.4545907847661109,0.14202512566529235,0.19999999999999998,0.0,0.2777777777777778,0.9499326348304749,0.9716694951057434,0.9606781230002414
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What did Stiglitz present in 2009 regarding global inequality?,evidence,Joseph Stiglitz presented evidence that both global inequality and inequality within countries prevent growth by limiting aggregate demand.,0.7019120449999718,0.8032476209996275,0,0,1.0,,,,1.0,0.575623951558805,True,1.0,1.0,0.5,1.0,0.6131471927654584,0.5,1.0,0.6131471927654584,0.5,0.583014588223384,0.553778417042917,0.2426142746669625,0.10526315789473684,0.0,0.1851851851851852,0.9478710889816284,0.9776839017868042,0.9625467037912424
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Of what hollywood film company was UPT a subsidiary of when it merged with ABC?,Paramount Pictures,Paramount Pictures,0.7129418929998792,0.7138391389999015,0,0,0.0,,,,1.0,1.0,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5695740148050117,0.44162847101612224,0.44162847101612224,1.0,0.0,0.9375,1.0,1.0,1.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,When did the NFL announce that it would not use Roman numbers to designate the Super Bowl number?,"June 4, 2014","On June 4, 2014.",0.7016997109999465,0.8101205050002136,0,0,1.0,,,,1.0,0.9661654216943084,True,1.0,1.0,0.1,1.0,0.7039180890341347,0.2,1.0,0.639945385422766,0.3,0.6332029506924197,0.4473078561063276,0.40486683421351966,0.8571428571428571,0.0,0.949820788530466,0.9888383746147156,0.9967244863510132,0.9927657697451613
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How many Huguenots were killed in Toulouse?,"Nearly 3,000","Nearly 3,000 Protestants were slaughtered in Toulouse alone.",0.7332160730002215,0.8117313530001411,0,0,1.0,,,,1.0,0.7399038820232431,True,1.0,1.0,0.3333333333333333,1.0,0.7653606369886217,0.6666666666666666,1.0,0.9674679834891693,1.0,0.6637318180693688,0.43137830450947057,0.15750002250857265,0.4,0.0,0.7211538461538461,0.9750524759292603,0.9902619123458862,0.9825983417327133
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is 'grey literature'?,non-peer-reviewed sources,Grey literature refers to non-peer-reviewed sources.,0.8469957170000271,0.9154597709998598,0,0,1.0,,,,1.0,0.8338749403838898,True,1.0,1.0,0.3333333333333333,1.0,0.7039180890341347,0.6666666666666666,1.0,0.9060254355346823,1.0,0.5054128620496315,0.5222622298890398,0.2958710767006535,0.5,0.0,0.7812499999999999,0.9752833843231201,0.9880452752113342,0.9816228527943699
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What's the name of Newcastle's speedway team?,Newcastle Diamonds,Newcastle's speedway team is the Newcastle Diamonds.,0.8092497910001839,0.912241541000185,0,0,1.0,,,,1.0,0.7023228164579993,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.6152174562703853,0.34560274926306733,0.04142108366606889,0.4444444444444445,0.0,0.7499999999999999,0.9723835587501526,0.9878355860710144,0.980048669743411
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What was the main reason for the show's suspension in 1989?,Its late 1980s performance of three to five million viewers,Its late 1980s performance of three to five million viewers was seen as poor at the time.,0.8444332499998382,1.015585602000101,0,0,1.0,,,,1.0,0.9111108621414915,True,1.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,1.0,0.8687949224876582,0.5714285714285714,0.6249398907653586,0.4478865499006992,0.3852547100465664,0.7407407407407407,0.5450176720923847,0.9341121495327105,0.9852146506309509,0.9955558180809021,0.9903582398742545
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is the name of the port city that was created?,Mombasa,Mombasa,0.9159783119998792,1.018972445000145,0,0,1.0,,,,1.0,1.0,True,0.0,0.0,0.0,1.0,0.2960819109658652,0.16666666666666666,1.0,0.34519134224686937,0.3333333333333333,0.6177908298990322,0.5007355043294407,0.5007355043294407,1.0,0.0,0.5,1.0000001192092896,1.0000001192092896,1.0000001192092896
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,When did Martin Luther receive his Doctor of Theology?,19 October 1512,Martin Luther received his Doctor of Theology on 19 October 1512.,0.8107106009997551,0.8172563569996782,0,0,1.0,,,,1.0,0.7349148632941356,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.5970123974518956,0.543455939700686,0.21697130499688022,0.42857142857142855,0.0,0.7748538011695907,0.9682450294494629,0.9915019869804382,0.9797355092617533
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Which phylum is more complex than sponges?,Ctenophores,Ctenophores form an animal phylum that is more complex than sponges.,0.9054199110000809,0.9145125720001488,0,0,1.0,,,,1.0,0.5277634891957895,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15101961822780524,0.25,0.5988652187844501,0.5596426430291732,0.09862739636148732,0.16666666666666669,0.0,0.25,0.9623678922653198,0.9929590225219727,0.9774241579590345
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What other scientist influence Frank Burnet when he was formulating his theory of immunity?,Niels Jerne,Niels Jerne.,0.8136247229999753,0.9081745610001235,0,0,1.0,,,,1.0,0.9835760606158144,True,0.0,0.0,0.0,1.0,0.23463936301137822,0.16666666666666666,1.0,0.3156484524795145,0.3333333333333333,0.636464776675195,0.4920584599243776,0.4978330831913863,1.0,0.0,0.9375,0.9956103563308716,0.9986732006072998,0.9971394264928511
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How many volumes are contained in the library?,18 million volumes,The Harvard Library contains over 18 million volumes.,0.9118524010000328,1.0160300980001011,0,0,1.0,,,,1.0,0.8853236281369303,True,1.0,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,1.0,1.0,0.5555555555555556,0.5670236148164985,0.29132352180562404,0.21292137812655154,0.5454545454545454,0.0,0.8412698412698413,0.9724859595298767,0.9835741519927979,0.9779986282987122
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What does co-teaching get the students to focus on?,learning,Co-teaching focuses the student on learning.,0.708068682999965,0.711140315999728,0,0,1.0,,,,1.0,0.7632913114341551,True,1.0,1.0,0.25,1.0,1.0,0.75,1.0,0.8318724637288826,0.75,0.5779022826988608,0.40701997544751856,0.22622177545466726,0.2857142857142857,0.0,0.3333333333333333,0.972286581993103,0.9857032299041748,0.9789489387939387
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Of what mountain system are the Victorian Alps a part?,Great Dividing Range,The Victorian Alps are part of the Great Dividing Range mountain system.,1.010443987999679,1.0191593659997125,0,0,1.0,,,,1.0,0.676972805114105,True,1.0,1.0,0.08333333333333333,1.0,1.0,0.25,1.0,1.0,0.4166666666666667,0.5971059567286147,0.41300650370242953,0.07098569794756249,0.4,0.0,0.754985754985755,0.9674587845802307,0.9781376719474792,0.972768921406562
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What body part did Thomas Davis break during the NFC Championship Game?,arm,Thomas Davis broke his arm during the NFC Championship Game.,0.9069118630000048,0.9171267390001958,0,0,0.0,,,,1.0,0.7164613718423132,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.576494013360002,0.5201158834046764,0.24670503977038605,0.18181818181818182,0.0,0.2631578947368421,0.960405170917511,0.9840624928474426,0.9720899187459084
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,"Whose First Law of Motion says that unless acted upon be forces, objects would continue to move at a constant velocity?",Newton,Newton's First Law of Motion states that objects continue to move in a state of constant velocity unless acted upon by an external net force.,0.7127714620000916,0.8465487690000373,0,0,1.0,,,,1.0,0.5922168820097434,True,1.0,1.0,0.2,1.0,0.46927872602275644,0.2,1.0,0.3391602052736161,0.2,0.617096048787938,0.43304095320560365,0.0790881855022838,0.0,0.0,0.0,0.9544452428817749,0.9843481779098511,0.9691661067859327
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How was scarcity managed in many countries?,rationing,Scarcity was addressed by rationing.,0.870837794000181,0.8720425720002822,0,0,1.0,,,,1.0,0.8109832957625632,True,1.0,1.0,0.25,1.0,0.7653606369886217,0.5,1.0,0.8048099750039491,0.75,0.5968945610371735,0.46663750752845257,0.358393452458308,0.33333333333333337,0.0,0.35714285714285715,0.9754968881607056,0.9858021140098572,0.9806224277834328
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,In what year did Massachusetts first require children to be educated in schools?,1852,Massachusetts first required children to be educated in schools in 1852.,0.8162311020000743,0.9146019370000431,0,0,1.0,,,,1.0,0.5171469273674184,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6394204731908013,0.5705468741257433,0.06426099317984302,0.16666666666666669,0.0,0.25,0.9588832259178162,0.9848376512527466,0.9716871543955661
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,When were stromules discovered?,1962,Stromules were first observed in 1962.,0.806591077000121,0.842965820000245,0,0,1.0,,,,1.0,0.6952378243584426,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5670464359694426,0.6405832343349422,0.4360802113292236,0.2857142857142857,0.0,0.3333333333333333,0.9607759118080139,0.9744559526443481,0.9675675805219948
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,Which artist who had a major influence on the Gothic Revival is represented in the V&A's British galleries?,Horace Walpole,"Horace Walpole is the individual identified as having a major influence on the Gothic Revival, and he is represented in the galleries by works of art from his collection.",3.436550374000035,3.750356606999958,0,0,0.6666666666666666,,,,1.0,0.6028624401633654,True,1.0,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,1.0,1.0,0.45454545454545453,0.6204253616393414,0.4311723859828702,0.12306916797147083,0.12903225806451613,0.0,0.398936170212766,0.9449941515922546,0.9944764375686646,0.9691040664919454
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,"In 1890, who did the university decide to team up with?",several regional colleges and universities,"The provided text does not state who the university decided to team up with in 1890. It mentions that in the 1890s, the University of Chicago affiliated with Des Moines College, Kalamazoo College, Butler University, and Stetson University, and specifically notes an affiliation with Shimer College in 1896.",0.7999773239998831,1.3113671739997699,0,0,0.8333333333333334,,,,1.0,0.5280694729073325,True,1.0,1.0,0.16666666666666666,1.0,0.7039180890341347,0.3333333333333333,1.0,0.7860137352654724,0.6666666666666666,0.5817068124534921,0.4659700749260104,0.13152173841687365,0.03773584905660377,0.0,0.1075268817204301,0.949793815612793,0.9646844863891602,0.9571812417324468
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,Who got a touchdown making the score 10-7?,Jonathan Stewart,"Jonathan Stewart finished the drive with a 1-yard touchdown run, which cut the score to 10–7.",0.9101145740000902,1.011691484000039,0,0,1.0,,,,1.0,0.6157462259234769,True,1.0,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,1.0,1.0,0.45454545454545453,0.5997926092139023,0.4151731059099395,0.19653059604077494,0.2222222222222222,0.0,0.5514705882352942,0.9573068618774414,0.9834673404693604,0.9702107873499456
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,How many Examination Boards exist in India?,30,The provided context does not contain information regarding the number of Examination Boards in India.,1.4296984090001388,1.5332093140000325,0,0,1.0,,,,0.0,0.41417175877896517,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040588391926861,0.6187432495015572,0.29388887523595086,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,Who started rumors in 2008 that ABC would sell its ten owned-and-operated stations?,Caris & Co.,Caris & Co. started the rumors in 2008 that ABC would sell its ten owned-and-operated stations.,0.8310493829999359,1.02985876799994,0,0,1.0,,,,1.0,0.6178326383777548,True,1.0,1.0,0.09090909090909091,1.0,0.7653606369886217,0.18181818181818182,1.0,0.830419897363192,0.36363636363636365,0.6450322754543277,0.4508061355166967,0.019515909803254017,0.3157894736842105,0.0,0.6847545219638244,0.9711036086082458,0.988781750202179,0.9798629510964084
recursive_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed,Which network broadcasted the 50th Super Bowl game? ,CBS,CBS broadcasted the 50th Super Bowl game in the U.S.,0.7066281620000154,0.8206999909998558,0,0,1.0,,,,1.0,0.5684702106179236,True,1.0,1.0,0.1,1.0,0.7653606369886217,0.2,1.0,0.830419897363192,0.4,0.5786631307940054,0.5211511785824013,0.0875841486385881,0.18181818181818182,0.0,0.2631578947368421,0.9533755779266357,0.9854302406311035,0.9691379262178373
